flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,submissionTime,versionId,linkedEvents,duration_minutes,flare_class,risk_level,hour,day,month,year,day_of_week,magnitude,flare_class_encoded
2024-09-22T21:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-22 21:12:00+00:00,2024-09-22 21:39:00+00:00,2024-09-22 22:05:00+00:00,M3.7,S23E65,13835.0,2024-09-23 13:52:00+00:00,1,[{'activityID': '2024-09-22T21:36:00-CME-001'}],53.0,M,2,21,22,9,2024,6,3.7,1
2024-09-23T14:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-23 14:23:00+00:00,2024-09-23 14:56:00+00:00,2024-09-23 15:34:00+00:00,M1.3,S12E90,13836.0,2024-09-23 15:52:00+00:00,2,,71.0,M,2,14,23,9,2024,0,1.3,1
2024-09-25T22:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-25 22:57:00+00:00,2024-09-25 23:12:00+00:00,2024-09-25 23:23:00+00:00,M1.3,S13W45,13828.0,2024-09-25 23:27:00+00:00,1,,26.0,M,2,22,25,9,2024,2,1.3,1
2024-09-26T19:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-26 19:41:00+00:00,2024-09-26 19:49:00+00:00,2024-09-26 19:54:00+00:00,C5.0,S12E75,13839.0,2024-09-27 01:56:00+00:00,1,[{'activityID': '2024-09-26T20:00:00-CME-001'}],13.0,C,1,19,26,9,2024,3,5.0,0
2024-09-26T22:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-26 22:58:00+00:00,2024-09-26 23:12:00+00:00,2024-09-26 23:20:00+00:00,M1.4,S16E87,13839.0,2024-09-26 23:31:00+00:00,1,,22.0,M,2,22,26,9,2024,3,1.4,1
2024-09-29T05:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-29 05:26:00+00:00,2024-09-29 06:11:00+00:00,2024-09-29 06:48:00+00:00,C5.0,S25W35,13834.0,2024-09-29 16:09:00+00:00,1,[{'activityID': '2024-09-29T06:00:00-CME-001'}],82.0,C,1,5,29,9,2024,6,5.0,0
2024-09-29T12:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-29 12:49:00+00:00,2024-09-29 12:53:00+00:00,2024-09-29 12:58:00+00:00,M1.0,S11E25,13843.0,2024-10-02 13:24:00+00:00,3,,9.0,M,2,12,29,9,2024,6,1.0,1
2024-09-29T14:09:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-29 14:09:00+00:00,2024-09-29 14:24:00+00:00,2024-09-29 14:31:00+00:00,M1.7,S15E51,13842.0,2024-09-30 18:43:00+00:00,3,,22.0,M,2,14,29,9,2024,6,1.7,1
2024-09-29T14:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-29 14:31:00+00:00,2024-09-29 14:41:00+00:00,2024-09-29 14:46:00+00:00,M1.7,S15E51,13842.0,2024-09-30 18:44:00+00:00,2,,15.0,M,2,14,29,9,2024,6,1.7,1
2024-09-30T23:37:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-09-30 23:37:00+00:00,2024-09-30 23:59:00+00:00,2024-10-01 00:23:00+00:00,M7.6,S18E30,13842.0,2024-10-01 00:30:00+00:00,5,[{'activityID': '2024-10-01T01:09:00-CME-001'}],46.0,M,2,23,30,9,2024,0,7.6,1
2024-10-01T14:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-01 14:41:00+00:00,2024-10-01 14:52:00+00:00,2024-10-01 14:56:00+00:00,M1.0,S12W10,13843.0,2024-10-02 13:14:00+00:00,4,,15.0,M,2,14,1,10,2024,1,1.0,1
2024-10-01T18:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-01 18:52:00+00:00,2024-10-01 19:17:00+00:00,2024-10-01 19:37:00+00:00,M1.5,S17E18,13842.0,2024-10-02 13:19:00+00:00,3,,45.0,M,2,18,1,10,2024,1,1.5,1
2024-10-01T21:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-01 21:58:00+00:00,2024-10-01 22:20:00+00:00,2024-10-01 22:29:00+00:00,X7.1,S17E18,13842.0,2024-10-02 00:10:00+00:00,3,[{'activityID': '2024-10-01T23:09:00-CME-001'}],31.0,X,3,21,1,10,2024,1,7.1,2
2024-10-02T01:43:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-02 01:43:00+00:00,2024-10-02 01:52:00+00:00,2024-10-02 01:56:00+00:00,M1.1,S20E15,13842.0,2024-10-04 13:48:00+00:00,2,,13.0,M,2,1,2,10,2024,2,1.1,1
2024-10-02T02:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-02 02:31:00+00:00,2024-10-02 02:39:00+00:00,2024-10-02 02:43:00+00:00,M1.2,N12E07,13841.0,2024-10-02 11:15:00+00:00,1,,12.0,M,2,2,2,10,2024,2,1.2,1
2024-10-02T05:30:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-02 05:30:00+00:00,2024-10-02 05:38:00+00:00,2024-10-02 05:46:00+00:00,M3.6,S18E12,13842.0,2024-10-02 11:17:00+00:00,1,[{'activityID': '2024-10-02T06:36:00-CME-001'}],16.0,M,2,5,2,10,2024,2,3.6,1
2024-10-02T06:19:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-02 06:19:00+00:00,2024-10-02 06:24:00+00:00,2024-10-02 06:28:00+00:00,M1.1,N10E78,13848.0,2024-10-02 11:18:00+00:00,1,,9.0,M,2,6,2,10,2024,2,1.1,1
2024-10-02T13:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-02 13:22:00+00:00,2024-10-02 13:38:00+00:00,2024-10-02 13:58:00+00:00,M3.2,S18E09,13842.0,2024-10-02 14:09:00+00:00,3,[{'activityID': '2024-10-02T14:24:00-CME-001'}],36.0,M,2,13,2,10,2024,2,3.2,1
2024-10-02T19:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-02 19:58:00+00:00,2024-10-02 20:15:00+00:00,2024-10-02 20:27:00+00:00,M1.4,S19E04,13842.0,2024-10-02 20:56:00+00:00,1,,29.0,M,2,19,2,10,2024,2,1.4,1
2024-10-02T20:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-02 20:27:00+00:00,2024-10-02 20:51:00+00:00,2024-10-02 21:06:00+00:00,M3.3,S15E03,13842.0,2024-10-02 22:23:00+00:00,2,,39.0,M,2,20,2,10,2024,2,3.3,1
2024-10-03T02:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 02:23:00+00:00,2024-10-03 02:34:00+00:00,2024-10-03 02:48:00+00:00,M1.1,N13W09,13841.0,2024-10-03 12:54:00+00:00,1,,25.0,M,2,2,3,10,2024,3,1.1,1
2024-10-03T03:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 03:22:00+00:00,2024-10-03 03:41:00+00:00,2024-10-03 03:59:00+00:00,M1.5,S15E04,13842.0,2024-10-03 12:55:00+00:00,1,,37.0,M,2,3,3,10,2024,3,1.5,1
2024-10-03T08:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 08:10:00+00:00,2024-10-03 08:28:00+00:00,2024-10-03 08:30:00+00:00,M1.5,S15E01,13842.0,2024-10-03 12:58:00+00:00,1,,20.0,M,2,8,3,10,2024,3,1.5,1
2024-10-03T08:30:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 08:30:00+00:00,2024-10-03 08:36:00+00:00,2024-10-03 08:41:00+00:00,M1.5,S09W29,13843.0,2024-10-03 13:01:00+00:00,1,,11.0,M,2,8,3,10,2024,3,1.5,1
2024-10-03T09:19:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 09:19:00+00:00,2024-10-03 09:21:00+00:00,2024-10-03 09:23:00+00:00,M1.1,N13W13,13841.0,2024-10-03 19:26:00+00:00,2,,4.0,M,2,9,3,10,2024,3,1.1,1
2024-10-03T12:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 12:00:00+00:00,2024-10-03 12:03:00+00:00,2024-10-03 12:05:00+00:00,M1.0,S15W22,13844.0,2024-10-03 19:26:00+00:00,2,,5.0,M,2,12,3,10,2024,3,1.0,1
2024-10-03T12:08:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 12:08:00+00:00,2024-10-03 12:18:00+00:00,2024-10-03 12:27:00+00:00,X9.0,S15W05,13842.0,2024-10-03 12:47:00+00:00,4,[{'activityID': '2024-10-03T12:48:00-CME-001'}],19.0,X,3,12,3,10,2024,3,9.0,2
2024-10-03T17:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 17:18:00+00:00,2024-10-03 17:21:00+00:00,2024-10-03 17:27:00+00:00,M1.5,S15W27,13844.0,2024-10-04 12:50:00+00:00,2,,9.0,M,2,17,3,10,2024,3,1.5,1
2024-10-03T19:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 19:18:00+00:00,2024-10-03 19:21:00+00:00,2024-10-03 19:24:00+00:00,M1.1,S15W27,13844.0,2024-10-03 23:03:00+00:00,1,,6.0,M,2,19,3,10,2024,3,1.1,1
2024-10-03T20:09:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 20:09:00+00:00,2024-10-03 20:28:00+00:00,2024-10-03 20:40:00+00:00,M6.7,S10W47,13843.0,2024-10-03 21:30:00+00:00,4,[{'activityID': '2024-10-03T20:36:00-CME-001'}],31.0,M,2,20,3,10,2024,3,6.7,1
2024-10-03T21:39:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 21:39:00+00:00,2024-10-03 21:41:00+00:00,2024-10-03 21:48:00+00:00,M2.3,S15W28,13844.0,2024-10-03 22:23:00+00:00,1,,9.0,M,2,21,3,10,2024,3,2.3,1
2024-10-03T23:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-03 23:26:00+00:00,2024-10-03 23:28:00+00:00,2024-10-03 23:30:00+00:00,M1.1,S10W01,13842.0,2024-10-04 01:20:00+00:00,1,,4.0,M,2,23,3,10,2024,3,1.1,1
2024-10-04T00:09:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-04 00:09:00+00:00,2024-10-04 00:17:00+00:00,2024-10-04 00:25:00+00:00,M1.2,N13W22,13841.0,2024-10-04 01:25:00+00:00,1,,16.0,M,2,0,4,10,2024,4,1.2,1
2024-10-04T04:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-S: EXIS 1.0-8.0'}],2024-10-04 04:36:00+00:00,2024-10-04 04:55:00+00:00,2024-10-04 05:07:00+00:00,M4.0,S16W17,13842.0,2024-10-04 11:55:00+00:00,1,[{'activityID': '2024-10-04T05:12:00-CME-001'}],31.0,M,2,4,4,10,2024,4,4.0,1
2024-10-04T05:30:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-04 05:30:00+00:00,2024-10-04 05:34:00+00:00,2024-10-04 05:41:00+00:00,M1.1,N17E49,13848.0,2024-10-04 17:35:00+00:00,1,,11.0,M,2,5,4,10,2024,4,1.1,1
2024-10-04T10:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-04 10:58:00+00:00,2024-10-04 11:03:00+00:00,2024-10-04 11:16:00+00:00,M1.2,S12W67,13836.0,2024-10-04 12:00:00+00:00,1,,18.0,M,2,10,4,10,2024,4,1.2,1
2024-10-04T20:55:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-04 20:55:00+00:00,2024-10-04 21:04:00+00:00,2024-10-04 21:13:00+00:00,M1.1,S15W42,13844.0,2024-10-04 21:27:00+00:00,1,,18.0,M,2,20,4,10,2024,4,1.1,1
2024-10-04T22:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-04 22:04:00+00:00,2024-10-04 22:11:00+00:00,2024-10-04 22:18:00+00:00,M1.2,N17W86,13845.0,2024-10-04 22:27:00+00:00,1,,14.0,M,2,22,4,10,2024,4,1.2,1
2024-10-05T00:07:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-05 00:07:00+00:00,2024-10-05 00:12:00+00:00,2024-10-05 00:19:00+00:00,M1.0,S15W21,13842.0,2024-10-05 00:33:00+00:00,1,,12.0,M,2,0,5,10,2024,5,1.0,1
2024-10-05T08:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-05 08:18:00+00:00,2024-10-05 08:27:00+00:00,2024-10-05 08:37:00+00:00,M1.4,S16W29,13842.0,2024-10-05 23:48:00+00:00,2,,19.0,M,2,8,5,10,2024,5,1.4,1
2024-10-05T08:37:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-05 08:37:00+00:00,2024-10-05 08:44:00+00:00,2024-10-05 08:50:00+00:00,M1.6,S16W25,13842.0,2024-10-05 20:35:00+00:00,1,,13.0,M,2,8,5,10,2024,5,1.6,1
2024-10-05T20:33:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-05 20:33:00+00:00,2024-10-05 20:40:00+00:00,2024-10-05 20:46:00+00:00,M1.1,S20W40,13842.0,2024-10-05 20:51:00+00:00,1,,13.0,M,2,20,5,10,2024,5,1.1,1
2024-10-05T23:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-05 23:10:00+00:00,2024-10-05 23:20:00+00:00,2024-10-05 23:28:00+00:00,M2.4,S16W37,13842.0,2024-10-05 23:31:00+00:00,1,,18.0,M,2,23,5,10,2024,5,2.4,1
2024-10-06T00:09:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-06 00:09:00+00:00,2024-10-06 00:18:00+00:00,2024-10-06 00:29:00+00:00,M1.0,S23W35,13842.0,2024-10-06 00:36:00+00:00,1,,20.0,M,2,0,6,10,2024,6,1.0,1
2024-10-06T01:30:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-06 01:30:00+00:00,2024-10-06 01:47:00+00:00,2024-10-06 02:04:00+00:00,M1.0,S15W58,13844.0,2024-10-06 12:49:00+00:00,2,,34.0,M,2,1,6,10,2024,6,1.0,1
2024-10-06T15:14:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-06 15:14:00+00:00,2024-10-06 15:21:00+00:00,2024-10-06 15:25:00+00:00,M1.3,S15W65,13844.0,2024-10-06 15:32:00+00:00,1,,11.0,M,2,15,6,10,2024,6,1.3,1
2024-10-06T16:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-06 16:41:00+00:00,2024-10-06 16:45:00+00:00,2024-10-06 16:51:00+00:00,M1.0,S14W44,13842.0,2024-10-06 17:02:00+00:00,1,,10.0,M,2,16,6,10,2024,6,1.0,1
2024-10-06T18:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-06 18:52:00+00:00,2024-10-06 18:59:00+00:00,2024-10-06 19:04:00+00:00,M1.4,S17W50,13842.0,2024-10-06 19:45:00+00:00,2,,12.0,M,2,18,6,10,2024,6,1.4,1
2024-10-06T20:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-06 20:52:00+00:00,2024-10-06 21:19:00+00:00,2024-10-06 21:47:00+00:00,M1.5,S14W57,13842.0,2024-10-06 21:52:00+00:00,2,,55.0,M,2,20,6,10,2024,6,1.5,1
2024-10-07T18:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-07 18:03:00+00:00,2024-10-07 18:38:00+00:00,2024-10-07 19:02:00+00:00,M1.3,S16W82,13844.0,2024-10-12 16:37:00+00:00,3,,59.0,M,2,18,7,10,2024,0,1.3,1
2024-10-07T19:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-07 19:02:00+00:00,2024-10-07 19:13:00+00:00,2024-10-07 19:31:00+00:00,X2.1,S16W61,13842.0,2024-10-07 19:42:00+00:00,3,[{'activityID': '2024-10-07T20:12:00-CME-001'}],29.0,X,3,19,7,10,2024,0,2.1,2
2024-10-07T19:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-07 19:31:00+00:00,2024-10-07 20:59:00+00:00,2024-10-07 21:33:00+00:00,X1.0,S16W60,13842.0,2024-10-07 21:38:00+00:00,2,[{'activityID': '2024-10-07T20:12:00-CME-001'}],122.0,X,3,19,7,10,2024,0,1.0,2
2024-10-08T01:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-08 01:01:00+00:00,2024-10-08 01:03:00+00:00,2024-10-08 01:05:00+00:00,M1.8,S09E30,13849.0,2024-10-08 01:24:00+00:00,1,,4.0,M,2,1,8,10,2024,1,1.8,1
2024-10-08T08:43:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-08 08:43:00+00:00,2024-10-08 08:51:00+00:00,2024-10-08 08:57:00+00:00,M1.2,S13W66,13842.0,2024-10-08 11:17:00+00:00,1,,14.0,M,2,8,8,10,2024,1,1.2,1
2024-10-09T01:25:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-09 01:25:00+00:00,2024-10-09 01:56:00+00:00,2024-10-09 02:43:00+00:00,X1.8,N13W08,13848.0,2024-10-09 11:04:00+00:00,3,"[{'activityID': '2024-10-09T02:12:00-CME-001'}, {'activityID': '2024-10-09T03:50:00-SEP-001'}, {'activityID': '2024-10-09T05:05:00-SEP-001'}, {'activityID': '2024-10-09T06:01:00-SEP-001'}, {'activityID': '2024-10-09T06:01:00-SEP-002'}, {'activityID': '2024-10-09T08:55:00-SEP-001'}]",78.0,X,3,1,9,10,2024,2,1.8,2
2024-10-09T05:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-09 05:41:00+00:00,2024-10-09 05:46:00+00:00,2024-10-09 06:02:00+00:00,M1.6,S08E09,13849.0,2024-10-12 16:33:00+00:00,4,,21.0,M,2,5,9,10,2024,2,1.6,1
2024-10-09T15:44:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-09 15:44:00+00:00,2024-10-09 15:47:00+00:00,2024-10-09 15:53:00+00:00,X1.4,S11W85,13842.0,2024-10-12 16:32:00+00:00,6,[{'activityID': '2024-10-09T16:12:00-CME-001'}],9.0,X,3,15,9,10,2024,2,1.4,2
2024-10-09T22:59:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-09 22:59:00+00:00,2024-10-09 23:12:00+00:00,2024-10-09 23:21:00+00:00,M7.7,S16W90,13842.0,2024-10-09 23:37:00+00:00,1,,22.0,M,2,22,9,10,2024,2,7.7,1
2024-10-10T11:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-10 11:47:00+00:00,2024-10-10 12:01:00+00:00,2024-10-10 12:10:00+00:00,M1.3,S11W90,13842.0,2024-10-10 13:00:00+00:00,1,,23.0,M,2,11,10,10,2024,3,1.3,1
2024-10-10T12:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-10 12:10:00+00:00,2024-10-10 12:19:00+00:00,2024-10-10 12:22:00+00:00,M1.1,S13E33,13852.0,2024-10-10 13:17:00+00:00,1,,12.0,M,2,12,10,10,2024,3,1.1,1
2024-10-10T12:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-10 12:22:00+00:00,2024-10-10 12:25:00+00:00,2024-10-10 12:28:00+00:00,M1.2,S13E33,13852.0,2024-10-10 13:18:00+00:00,1,,6.0,M,2,12,10,10,2024,3,1.2,1
2024-10-10T16:51:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-10 16:51:00+00:00,2024-10-10 17:00:00+00:00,2024-10-10 17:12:00+00:00,M1.0,S08W90,13842.0,2024-10-10 17:16:00+00:00,1,,21.0,M,2,16,10,10,2024,3,1.0,1
2024-10-10T21:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-10 21:54:00+00:00,2024-10-10 22:30:00+00:00,2024-10-10 23:10:00+00:00,M3.0,S15W99,13842.0,2024-10-11 02:55:00+00:00,2,,76.0,M,2,21,10,10,2024,3,3.0,1
2024-10-11T15:48:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-11 15:48:00+00:00,2024-10-11 16:04:00+00:00,2024-10-11 16:07:00+00:00,M1.4,S08E23,13852.0,2024-10-11 16:23:00+00:00,1,,19.0,M,2,15,11,10,2024,4,1.4,1
2024-10-11T16:07:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-11 16:07:00+00:00,2024-10-11 16:33:00+00:00,2024-10-11 16:46:00+00:00,M2.1,S09E23,13852.0,2024-10-11 16:58:00+00:00,1,[{'activityID': '2024-10-11T17:38:00-CME-001'}],39.0,M,2,16,11,10,2024,4,2.1,1
2024-10-11T22:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-11 22:50:00+00:00,2024-10-11 23:25:00+00:00,2024-10-11 23:34:00+00:00,M1.0,S13W90,13842.0,2024-10-12 01:27:00+00:00,1,,44.0,M,2,22,11,10,2024,4,1.0,1
2024-10-14T00:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-14 00:04:00+00:00,2024-10-14 00:17:00+00:00,2024-10-14 00:31:00+00:00,M3.4,N17W78,13848.0,2024-10-14 01:35:00+00:00,2,[{'activityID': '2024-10-14T00:48:00-CME-001'}],27.0,M,2,0,14,10,2024,0,3.4,1
2024-10-14T13:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-14 13:22:00+00:00,2024-10-14 13:37:00+00:00,2024-10-14 13:50:00+00:00,M1.8,N17W86,13848.0,2024-10-14 14:40:00+00:00,1,[{'activityID': '2024-10-14T14:36:00-CME-001'}],28.0,M,2,13,14,10,2024,0,1.8,1
2024-10-15T02:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-15 02:02:00+00:00,2024-10-15 02:13:00+00:00,2024-10-15 02:23:00+00:00,M1.9,S07W25,13852.0,2024-10-15 11:41:00+00:00,1,,21.0,M,2,2,15,10,2024,1,1.9,1
2024-10-15T02:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-15 02:23:00+00:00,2024-10-15 02:27:00+00:00,2024-10-15 02:31:00+00:00,M1.1,S09W25,13852.0,2024-10-15 11:42:00+00:00,1,,8.0,M,2,2,15,10,2024,1,1.1,1
2024-10-15T10:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-15 10:00:00+00:00,2024-10-15 10:06:00+00:00,2024-10-15 10:10:00+00:00,M1.3,S09W30,13852.0,2024-10-15 11:38:00+00:00,2,,10.0,M,2,10,15,10,2024,1,1.3,1
2024-10-15T18:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-15 18:00:00+00:00,2024-10-15 18:18:00+00:00,2024-10-15 18:28:00+00:00,M1.7,N19W90,13848.0,2024-10-15 18:36:00+00:00,1,[{'activityID': '2024-10-15T22:06:00-CME-001'}],28.0,M,2,18,15,10,2024,1,1.7,1
2024-10-15T18:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-15 18:28:00+00:00,2024-10-15 18:33:00+00:00,2024-10-15 18:38:00+00:00,M2.1,S05W35,13854.0,2024-10-15 18:45:00+00:00,1,,10.0,M,2,18,15,10,2024,1,2.1,1
2024-10-16T03:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-16 03:12:00+00:00,2024-10-16 03:19:00+00:00,2024-10-16 03:21:00+00:00,M3.0,S05W38,13854.0,2024-10-16 13:05:00+00:00,1,,9.0,M,2,3,16,10,2024,2,3.0,1
2024-10-16T03:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-16 03:21:00+00:00,2024-10-16 03:23:00+00:00,2024-10-16 03:26:00+00:00,M3.7,S08W38,13852.0,2024-10-16 13:07:00+00:00,1,,5.0,M,2,3,16,10,2024,2,3.7,1
2024-10-16T03:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-16 03:28:00+00:00,2024-10-16 03:31:00+00:00,2024-10-16 03:35:00+00:00,M2.2,S10W40,13852.0,2024-10-16 13:07:00+00:00,1,,7.0,M,2,3,16,10,2024,2,2.2,1
2024-10-16T03:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-16 03:38:00+00:00,2024-10-16 03:46:00+00:00,2024-10-16 03:59:00+00:00,M3.7,S06W37,13854.0,2024-10-16 13:15:00+00:00,1,,21.0,M,2,3,16,10,2024,2,3.7,1
2024-10-16T04:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-16 04:57:00+00:00,2024-10-16 05:15:00+00:00,2024-10-16 05:29:00+00:00,M2.8,S08W37,13852.0,2024-10-16 11:45:00+00:00,1,,32.0,M,2,4,16,10,2024,2,2.8,1
