flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,submissionTime,versionId,link,linkedEvents,sentNotifications
2024-10-28T14:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-28T14:41Z,2024-10-28T14:44Z,2024-10-28T14:48Z,M1.2,S16E11,13869.0,"The main brightening of this flare was from AR 3869, however there was some brightening contribution from AR 3871 (S09E03)",2024-10-28T15:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34256/-1,,
2024-10-28T16:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-28T16:13Z,2024-10-28T16:28Z,2024-10-28T16:44Z,M4.2,N15E65,13878.0,,2024-10-28T16:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34261/-1,,
2024-10-29T16:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-29T16:21Z,2024-10-29T16:33Z,2024-10-29T16:41Z,M1.1,S12E10,13873.0,,2024-10-29T16:49Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34273/-1,,
2024-10-30T20:29:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-30T20:29Z,2024-10-30T20:53Z,2024-10-30T21:14Z,M7.2,N16E40,13878.0,,2024-10-30T21:20Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34308/-1,,"[{'messageID': '20241030-AL-003', 'messageIssueTime': '2024-10-30T20:53Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34309/1'}, {'messageID': '20241030-AL-004', 'messageIssueTime': '2024-10-30T21:21Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34312/1'}]"
2024-10-31T02:16:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T02:16Z,2024-10-31T02:52Z,2024-10-31T03:23Z,M1.0,N15E35,13878.0,Start time updated from 2024-10-31T02:48Z to 2024-10-31T02:16Z.,2024-11-01T17:13Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34323/-1,,
2024-10-31T03:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T03:23Z,2024-10-31T03:30Z,2024-10-31T03:37Z,M1.0,N16E40,13878.0,,2024-10-31T11:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34324/-1,,
2024-10-31T09:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T09:22Z,2024-10-31T09:37Z,2024-10-31T09:56Z,M1.3,N16E36,13878.0,,2024-10-31T11:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34325/-1,,
2024-10-31T12:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T12:41Z,2024-10-31T12:54Z,2024-10-31T13:03Z,M2.4,N26W35,13875.0,Some simultaneous brightening from AR 13877 (S15E05).,2024-10-31T13:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34326/-1,[{'activityID': '2024-10-31T13:48:00-CME-001'}],
2024-10-31T13:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T13:46Z,2024-10-31T13:59Z,2024-10-31T14:11Z,M1.2,S09W40,13876.0,,2024-10-31T15:06Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34327/-1,,
2024-10-31T18:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T18:57Z,2024-10-31T19:07Z,2024-10-31T19:18Z,M1.0,S11W43,13876.0,,2024-10-31T19:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34338/-1,,
2024-10-31T21:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T21:03Z,2024-10-31T21:10Z,2024-10-31T21:12Z,M4.6,N16E28,13878.0,,2024-10-31T21:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34346/-1,,
2024-10-31T21:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T21:12Z,2024-10-31T21:20Z,2024-10-31T21:27Z,X2.0,N16E28,13878.0,,2024-10-31T21:31Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34344/-1,[{'activityID': '2024-10-31T22:36:00-CME-001'}],"[{'messageID': '20241031-AL-002', 'messageIssueTime': '2024-10-31T21:21Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34345/1'}, {'messageID': '20241031-AL-003', 'messageIssueTime': '2024-10-31T21:32Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34347/1'}]"
2024-10-31T21:43:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T21:43Z,2024-10-31T21:54Z,2024-10-31T22:40Z,M9.4,N16E28,13878.0,,2024-11-01T15:06Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34359/-1,,
2024-10-31T22:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31T22:41Z,2024-10-31T22:49Z,2024-10-31T22:55Z,M2.7,S10W48,13876.0,,2024-10-31T23:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34350/-1,,
2024-11-01T02:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-01T02:05Z,2024-11-01T02:16Z,2024-11-01T02:20Z,M1.3,N17E27,13878.0,,2024-11-01T11:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34355/-1,,
2024-11-01T09:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-01T09:46Z,2024-11-01T10:14Z,2024-11-01T11:08Z,M1.0,S10W50,13876.0,,2024-11-01T11:48Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34356/-1,,
2024-11-01T12:39:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-01T12:39Z,2024-11-01T12:52Z,2024-11-01T13:00Z,M1.3,S10W55,13876.0,,2024-11-01T13:36Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34357/-1,,
2024-11-01T14:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-01T14:18Z,2024-11-01T14:31Z,2024-11-01T14:42Z,M2.0,N16E15,13878.0,,2024-11-01T14:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34358/-1,,
2024-11-02T07:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-02T07:27Z,2024-11-02T07:38Z,2024-11-02T07:53Z,M1.0,S15W50,13869.0,,2024-11-02T12:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34367/-1,,
2024-11-02T08:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-02T08:13Z,2024-11-02T08:31Z,2024-11-02T08:45Z,M1.2,S10W64,13876.0,,2024-11-02T12:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34368/-1,,
2024-11-03T03:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03T03:02Z,2024-11-03T03:11Z,2024-11-03T03:16Z,M1.1,S15W61,13869.0,,2024-11-03T13:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34378/-1,,
2024-11-03T08:39:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03T08:39Z,2024-11-03T08:49Z,2024-11-03T09:11Z,M1.1,N15W06,13878.0,,2024-11-03T13:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34379/-1,,
2024-11-03T15:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03T15:13Z,2024-11-03T15:18Z,2024-11-03T15:19Z,M1.1,S10E53,13883.0,,2024-11-03T15:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34380/-1,[{'activityID': '2024-11-03T15:27:00-CME-001'}],
2024-11-03T15:19:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03T15:19Z,2024-11-03T15:24Z,2024-11-03T15:29Z,M1.4,S15E75,13869.0,,2024-11-03T15:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34381/-1,,
2024-11-03T17:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03T17:38Z,2024-11-03T17:53Z,2024-11-03T17:58Z,M1.3,S08E48,13883.0,,2024-11-03T18:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34386/-1,,
2024-11-04T00:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T00:52Z,2024-11-04T00:57Z,2024-11-04T01:02Z,M1.5,S08E44,13883.0,,2024-11-04T12:08Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34392/-1,,
2024-11-04T01:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T01:05Z,2024-11-04T01:40Z,2024-11-04T02:03Z,M3.8,S04E42,13883.0,,2024-11-04T02:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34395/-1,[{'activityID': '2024-11-04T01:36:00-CME-001'}],
2024-11-04T03:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T03:38Z,2024-11-04T03:45Z,2024-11-04T03:53Z,M1.1,S05E73,13886.0,,2024-11-04T12:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34396/-1,,
2024-11-04T04:06:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T04:06Z,2024-11-04T04:15Z,2024-11-04T04:23Z,M1.0,S08E45,13883.0,,2024-11-04T12:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34397/-1,,
2024-11-04T04:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T04:31Z,2024-11-04T04:34Z,2024-11-04T04:38Z,M1.4,N17W11,13878.0,,2024-11-04T12:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34398/-1,,
2024-11-04T07:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T07:02Z,2024-11-04T07:08Z,2024-11-04T07:21Z,M1.3,S08E45,13883.0,,2024-11-04T12:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34399/-1,,
2024-11-04T08:29:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T08:29Z,2024-11-04T08:40Z,2024-11-04T08:47Z,M1.2,S08E43,13883.0,,2024-11-04T12:19Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34400/-1,,
2024-11-04T10:07:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T10:07Z,2024-11-04T10:17Z,2024-11-04T10:25Z,M1.6,S08E43,13883.0,,2024-11-04T12:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34401/-1,,
2024-11-04T11:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T11:46Z,2024-11-04T11:55Z,2024-11-04T12:04Z,C6.6,S08W55,13885.0,,2024-11-04T19:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34415/-1,[{'activityID': '2024-11-04T13:23:00-CME-001'}],
2024-11-04T14:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T14:05Z,2024-11-04T14:28Z,2024-11-04T14:50Z,M1.1,S07E40,13883.0,Simultaneous flaring also seen near AR 3869 (S18W82) near the west limb.,2024-11-04T15:30Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34407/-1,,
2024-11-04T15:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T15:00Z,2024-11-04T15:08Z,2024-11-04T15:12Z,M1.3,S07E38,13883.0,,2024-11-04T15:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34408/-1,,
2024-11-04T15:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T15:26Z,2024-11-04T15:33Z,2024-11-04T15:36Z,M3.7,S07E39,13883.0,Double-peaked flare directly followed by an M5.5 flare peaking at 2024-11-04T15:33Z from the same AR. End time manually selected as start of following M5.5.,2024-11-04T22:28Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34409/-1,[{'activityID': '2024-11-04T17:24:00-CME-001'}],
2024-11-04T15:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04T15:36Z,2024-11-04T15:38Z,2024-11-04T15:41Z,M5.5,S07E38,13883.0,Double-peaked flare directly preceded by an M3.7 flare peaking at 2024-11-04T15:33Z from the same AR. End time manually calculated.,2024-11-04T22:27Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34410/-1,[{'activityID': '2024-11-04T17:24:00-CME-001'}],"[{'messageID': '20241104-AL-002', 'messageIssueTime': '2024-11-04T15:42Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34411/1'}, {'messageID': '20241104-AL-003', 'messageIssueTime': '2024-11-04T15:50Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/34412/1'}]"
